kind,pref,name,area,lat,lon,mlat,mlon
fishing,北海道,力昼漁港,北るもい,44.22424,141.65449,44.22424,141.65449
fishing,北海道,千代ノ浦漁港,釧路市東部,42.96559,144.39266,42.96559,144.39266
fishing,北海道,千走漁港,島牧,42.68886,139.99974,42.68886,139.99974
fishing,北海道,南浜漁港,鬼脇,45.10856,141.27252,45.10856,141.27252
fishing,北海道,厚内漁港,大津,42.80333,143.82167,42.80333,143.82167
fishing,北海道,厚岸漁港,厚岸,43.03949,144.84344,43.03949,144.84344
fishing,北海道,厚瀬漁港,島牧,42.74058,140.11154,42.74058,140.11154
fishing,北海道,厚田漁港,石狩湾,43.40028,141.42734,43.40028,141.42734
fishing,北海道,厚賀漁港,ひだか,42.43392,142.20761,42.43392,142.20761
fishing,北海道,原口漁港,松前さくら,41.60644,139.98286,41.60644,139.98286
fishing,北海道,原歌漁港,島牧,42.68992,139.98668,42.68992,139.98668
fishing,北海道,友知漁港,歯舞,43.31476,145.67335,43.31476,145.67335
fishing,北海道,古平漁港,東しゃこたん,43.27639,140.645,43.27639,140.645
fishing,北海道,古潭漁港,石狩湾,43.36139,141.42306,43.36139,141.42306
fishing,北海道,古部漁港,南かやべ,41.86589,141.11691,41.86589,141.11691
fishing,北海道,吉岡漁港,福島吉岡,41.445,140.23889,41.445,140.23889
fishing,北海道,吹込漁港,ひやま,42.5235,139.84496,42.5235,139.84496
fishing,北海道,呼人漁港,西網走,43.96741,144.19705,44.00741,144.19705
fishing,北海道,問牧漁港,枝幸,44.98966,142.54495,44.98966,142.58495
fishing,北海道,国縫漁港,長万部,42.43885,140.32945,42.43885,140.32945
fishing,北海道,塩谷漁港,小樽市,43.21906,140.91934,43.21906,140.91934
fishing,北海道,声問漁港,稚内,45.4095,141.75576,45.4095,141.75576
fishing,北海道,大中漁港,長万部,42.49135,140.36305,42.49135,140.36305
fishing,北海道,大岸漁港,いぶり噴火湾,42.58523,140.64135,42.58523,140.64135
fishing,北海道,大島(御領)漁港,松前さくら,32.54004,130.19326,32.54004,130.19326
fishing,北海道,大島(牛深)漁港,松前さくら,32.18334,129.96044,32.18334,129.96044
fishing,北海道,大島漁港,松前さくら,41.50894,139.38375,41.50894,139.38375
fishing,北海道,大樹漁港,大樹,42.47562,143.43222,42.47562,143.43222
fishing,北海道,大沢漁港,松前さくら,41.42647,140.1398,41.42647,140.1398
fishing,北海道,大津漁港,大津,42.70875,143.69408,42.70875,143.69408
fishing,北海道,大澗漁港,えさん,41.74396,141.07525,41.74396,141.07525
fishing,北海道,大舟漁港,南かやべ,41.96863,140.91651,41.96863,140.95651
fishing,北海道,太田漁港,ひやま,42.28219,139.78228,42.28219,139.78228
fishing,北海道,奔幌戸漁港,浜中,43.14977,145.17063,43.14977,145.17063
fishing,北海道,女那川漁港,えさん,41.75924,141.0858,41.75924,141.0858
fishing,北海道,宇登呂漁港,ウトロ 斜里第一,44.07465,144.99364,44.07465,144.99364
fishing,北海道,宇遠内漁港,船泊,45.34519,141.00031,45.34519,141.00031
fishing,北海道,宗谷漁港,宗谷,45.51312,141.89382,45.51312,141.89382
fishing,北海道,宮津漁港,ひやま,42.21108,139.54953,42.21108,139.54953
fishing,北海道,宮野漁港,ひやま,42.21803,139.85922,42.21803,139.85922
fishing,北海道,富武士漁港,佐呂間 常呂,44.09599,143.80513,44.09599,143.80513
fishing,北海道,富浜漁港,ひだか,42.49362,142.01845,42.49362,142.01845
fishing,北海道,富浦漁港,いぶり中央,42.44055,141.16326,42.44055,141.16326
fishing,北海道,富磯漁港,宗谷,45.46381,141.87522,45.46381,141.87522
fishing,北海道,寿都漁港,寿都町,42.79631,140.23388,42.79631,140.23388
fishing,北海道,小安漁港,戸井,41.74479,140.90777,41.74479,140.90777
fishing,北海道,小島漁港,松前さくら,41.36582,139.81684,41.36582,139.81684
fishing,北海道,小砂子漁港,ひやま,41.64949,139.99924,41.64949,139.99924
fishing,北海道,小谷石漁港,上磯郡,41.53341,140.42254,41.53341,140.42254
fishing,北海道,尻別漁港,寿都町,42.87714,140.36192,42.87714,140.36192
fishing,北海道,尾岱沼漁港,野付,43.56861,145.22199,43.56861,145.22199
fishing,北海道,尾札部漁港,南かやべ,41.89339,141.01386,41.89339,141.01386
fishing,北海道,山背泊漁港,えさん,41.78757,141.1333,41.78757,141.1333
fishing,北海道,山臼漁港,枝幸,44.82973,142.68115,44.82973,142.68115
fishing,北海道,山越漁港,八雲町,42.21638,140.39529,42.21638,140.39529
fishing,北海道,岡島漁港,枝幸,44.87252,142.64047,44.87252,142.64047
fishing,北海道,岩老漁港,増毛,43.77595,141.36843,43.77595,141.36843
fishing,北海道,岩部漁港,福島吉岡,41.50675,140.34005,41.50675,140.34005
fishing,北海道,峯浜漁港,羅臼,43.8742,145.09596,43.8742,145.09596
fishing,北海道,島泊漁港,余市郡,43.24294,140.72575,43.24294,140.72575
fishing,北海道,川汲漁港,南かやべ,41.90533,140.98192,41.90533,140.98192
fishing,北海道,川白漁港,神恵内村,43.21856,140.32655,43.21856,140.32655
fishing,北海道,差閉漁港,香深,45.2802,141.04559,45.2802,141.04559
fishing,北海道,常呂河口漁港,常呂,44.12322,144.08066,44.12322,144.08066
fishing,北海道,常呂漁港,常呂,44.12517,144.10094,44.12517,144.10094
fishing,北海道,幌内漁港,雄武,44.65922,142.87907,44.65922,142.87907
fishing,北海道,幌武意漁港,東しゃこたん,43.35909,140.51051,43.35909,140.51051
fishing,北海道,幌泊漁港,船泊,45.45517,141.04197,45.45517,141.04197
fishing,北海道,幌漁港,石狩湾,43.64985,141.3475,43.64985,141.3475
fishing,北海道,幌茂尻漁港,根室湾中部,43.29782,145.52087,43.29782,145.52087
fishing,北海道,平浜漁港,ひやま,42.20609,139.88117,42.20609,139.88117
fishing,北海道,床丹漁港,野付,43.48402,145.25363,43.48402,145.25363
fishing,北海道,床潭漁港,厚岸,42.9925,144.86,42.9925,144.86
fishing,北海道,庶野漁港,えりも,42.04344,143.29614,42.04344,143.29614
fishing,北海道,庶野漁港,えりも,42.04344,143.29614,42.04344,143.29614
fishing,北海道,当別漁港,上磯郡,41.73895,140.58779,41.73895,140.58779
fishing,北海道,御崎漁港,仙法志,45.10328,141.22725,45.10328,141.22725
fishing,北海道,忍路漁港,小樽市,43.20961,140.86018,43.20961,140.86018
fishing,北海道,志海苔漁港,函館市 銭亀沢,41.7572,140.84779,41.7572,140.84779
fishing,北海道,恵山泊漁港,稚内,45.44714,141.64358,45.44714,141.64358
fishing,北海道,恵山漁港,えさん,41.79563,141.17302,41.79563,141.17302
fishing,北海道,戸井漁港,戸井,41.71952,141.0247,41.71952,141.0247
fishing,北海道,抜海漁港,稚内,45.31139,141.60833,45.31139,141.60833
fishing,北海道,掛澗漁港,砂原,42.1256,140.64305,42.1256,140.64305
fishing,北海道,政泊漁港,寿都町,42.81214,140.17805,42.81214,140.17805
fishing,北海道,散布漁港,散布,43.02727,145.02926,43.02727,145.02926
fishing,北海道,敷島内漁港,岩内郡,42.97241,140.48301,42.97241,140.48301
fishing,北海道,斜内漁港,頓別,45.06055,142.48408,45.06055,142.48408
fishing,北海道,斜里漁港,斜里第一,43.9166,144.66146,43.9166,144.66146
fishing,北海道,新湊漁港,沓形,45.20493,141.13892,45.20493,141.13892
fishing,北海道,於尋麻布漁港,羅臼,43.9675,145.14361,43.9675,145.14361
fishing,北海道,日司漁港,東しゃこたん,43.358,140.46426,43.358,140.46426
fishing,北海道,日浦漁港,えさん,41.72757,141.05164,41.72757,141.05164
fishing,北海道,旭浜(大樹)漁港,大樹,42.41924,143.39195,42.41924,143.39195
fishing,北海道,旭浜(鬼脇)漁港,鬼脇,45.19438,141.31751,45.19438,141.31751
fishing,北海道,旭漁港,えりも,42.0625,143.06278,42.0625,143.06278
fishing,北海道,昆布森漁港,昆布森,42.95115,144.5282,42.95115,144.5282
fishing,北海道,昆布盛漁港,落石,43.22556,145.55167,43.22556,145.55167
fishing,北海道,春立漁港,ひだか,42.26639,142.48472,42.26639,142.48472
fishing,北海道,有戸漁港,寿都町,42.79722,140.30139,42.79722,140.30139
fishing,北海道,有珠漁港,いぶり噴火湾,42.5158,140.78579,42.5158,140.78579
fishing,北海道,朝日漁港,松前さくら,41.42952,140.12813,41.42952,140.12813
fishing,北海道,木古内漁港,上磯郡,41.68617,140.44698,41.68617,140.44698
fishing,北海道,木直漁港,南かやべ,41.887,141.06802,41.887,141.06802
fishing,北海道,本別漁港,鹿部,42.05416,140.8082,42.05416,140.8082
fishing,北海道,本泊漁港,鴛泊,45.24373,141.17153,45.24373,141.17153
fishing,北海道,札刈漁港,上磯郡,41.69895,140.48253,41.69895,140.48253
fishing,北海道,札前漁港,松前さくら,41.46924,140.02897,41.46924,140.02897
fishing,北海道,東上泊漁港,船泊,45.41823,141.06197,45.41823,141.06197
fishing,北海道,東栄漁港,日高中央,42.1859,142.69897,42.1859,142.69897
fishing,北海道,東洋漁港,えりも,41.9469,143.21803,41.9469,143.21803
fishing,北海道,東浦漁港,宗谷,45.42444,142.03528,45.42444,142.03528
fishing,北海道,東静内漁港,ひだか,42.29588,142.45176,42.29588,142.45176
fishing,北海道,松江漁港,ひやま,42.07859,139.48927,42.07859,139.48927
fishing,北海道,松江漁港,林崎,33.62383,131.09398,33.62383,131.09398
fishing,北海道,松法漁港,羅臼,43.98911,145.16391,43.98911,145.16391
fishing,北海道,栄浦漁港,常呂,44.12794,143.96901,44.12794,143.96901
fishing,北海道,桂恋漁港,釧路市東部,42.94504,144.44765,42.94504,144.44765
fishing,北海道,榊町漁港,浜中,43.12278,145.11694,43.12278,145.11694
fishing,北海道,様似漁港,日高中央,42.12056,142.91639,42.12056,142.91639
fishing,北海道,標津漁港,標津,43.66188,145.13632,43.66188,145.13632
fishing,北海道,横澗漁港,寿都町,42.84526,140.32734,42.84526,140.32734
fishing,北海道,樽岸漁港,寿都町,42.77659,140.24027,42.77659,140.24027
fishing,北海道,歌別漁港,えりも,41.99306,143.15806,41.99306,143.15806
fishing,北海道,歌島漁港,島牧,42.7802,140.15222,42.7802,140.15222
fishing,北海道,歯舞漁港,歯舞,43.3406,145.75751,43.3406,145.75751
fishing,北海道,永豊漁港,島牧,42.70826,140.06473,42.70826,140.06473
fishing,北海道,汐吹漁港,ひやま,41.74087,140.05173,41.74087,140.05173
fishing,北海道,汐首漁港,戸井,41.71229,140.95721,41.71229,140.95721
fishing,北海道,江良漁港,松前さくら,41.54617,139.98897,41.54617,139.98897
fishing,北海道,沖根婦漁港,歯舞,43.32837,145.69724,43.32837,145.69724
fishing,北海道,沙留漁港,沙留,44.43065,143.22794,44.43065,143.22794
fishing,北海道,沢木漁港,雄武,44.52222,143.06722,44.52222,143.06722
fishing,北海道,沼尻漁港,砂原,42.12438,140.73485,42.12438,140.73485
fishing,北海道,泉沢漁港,上磯郡,41.6995,140.50003,41.6995,140.50003
fishing,北海道,泊(後志)漁港,泊村,43.06684,140.49245,43.06684,140.49245
fishing,北海道,泊(檜山)漁港,ひやま,41.89066,140.13487,41.89066,140.13487
fishing,北海道,泊川漁港,ひやま,42.08333,140.0556,42.08333,140.0556
fishing,北海道,浜中漁港,船泊,45.43684,140.99392,45.43684,140.99392
fishing,北海道,浜佐呂間漁港,佐呂間 常呂,44.09183,143.92707,44.09183,143.92707
fishing,北海道,浜猿払漁港,猿払村,45.27163,142.2377,45.27163,142.2377
fishing,北海道,浜益漁港,石狩湾,43.60322,141.38165,43.60322,141.38165
fishing,北海道,浜鬼志別漁港,猿払村,45.34084,142.1677,45.34084,142.1677
fishing,北海道,涌元漁港,上磯郡,41.56063,140.43254,41.56063,140.43254
fishing,北海道,清部漁港,松前さくら,41.52368,140.0023,41.52368,140.0023
fishing,北海道,温根元漁港,歯舞,43.3867,145.78667,43.3867,145.78667
fishing,北海道,湧別漁港,湧別,44.23183,143.62227,44.23183,143.62227
fishing,北海道,湯内漁港,余市郡,43.24953,140.71193,43.24953,140.71193
fishing,北海道,濃昼漁港,石狩湾,43.47765,141.38984,43.47765,141.38984
fishing,北海道,熊石漁港,ひやま,42.12639,139.9775,42.12639,139.9775
fishing,北海道,珊内漁港,神恵内村,43.19543,140.3469,43.19543,140.3469
fishing,北海道,珸瑤瑁漁港,歯舞,43.37004,145.80862,43.37004,145.80862
fishing,北海道,琵琶瀬漁港,浜中,43.05611,145.09111,43.05611,145.09111
fishing,北海道,登別漁港,いぶり中央,42.4536,141.18492,42.4536,141.18492
fishing,北海道,登栄床漁港,湧別,44.1857,143.74236,44.1857,143.74236
fishing,北海道,白泉漁港,ひやま,42.18581,139.89144,42.18581,139.89144
fishing,北海道,白神漁港,松前さくら,41.41314,140.17063,41.41314,140.17063
fishing,北海道,白糠漁港,白糠,42.95253,144.08491,42.95253,144.08491
fishing,北海道,盃漁港,盃,43.10711,140.45273,43.10711,140.45273
fishing,北海道,目梨泊漁港,枝幸,45.03633,142.51776,45.03633,142.51776
fishing,北海道,目黒漁港,えりも,42.11927,143.3178,42.11927,143.3178
fishing,北海道,相沼漁港,ひやま,42.0751,140.05961,42.0751,140.05961
fishing,北海道,相泊漁港,羅臼,44.18965,145.32443,44.18965,145.32443
fishing,北海道,知円別漁港,羅臼,44.1016,145.24473,44.1016,145.24473
fishing,北海道,知布泊漁港,斜里第一 ウトロ,43.95938,144.83477,43.95938,144.83477
fishing,北海道,知床漁港,香深,45.27464,141.03476,45.27464,141.03476
fishing,北海道,知来別漁港,猿払村,45.37938,142.09326,45.37938,142.09326
fishing,北海道,石倉漁港,森,42.15944,140.48028,42.15944,140.48028
fishing,北海道,石崎(上ノ国)漁港,ひやま,41.70449,140.02202,41.70449,140.02202
fishing,北海道,石崎(銭亀沢)漁港,函館市,41.75256,140.87443,41.75256,140.87443
fishing,北海道,砂原漁港,砂原,42.12557,140.68499,42.12557,140.68499
fishing,北海道,礼受漁港,新星マリン,43.91823,141.61987,43.91823,141.61987
fishing,北海道,礼文漁港,いぶり噴火湾,42.57551,140.59969,42.57551,140.59969
fishing,北海道,祝津漁港,小樽市,43.23406,141.01433,43.23406,141.01433
fishing,北海道,神威脇漁港,ひやま,42.17108,139.4101,42.17108,139.4101
fishing,北海道,神岬漁港,東しゃこたん,43.31317,140.35636,43.31317,140.35636
fishing,北海道,神恵内漁港,神恵内村,43.14281,140.42151,43.14281,140.42151
fishing,北海道,福島漁港,福島吉岡,41.49091,140.29395,41.49091,140.29395
fishing,北海道,稚咲内漁港,稚内,45.08385,141.63027,45.08385,141.63027
fishing,北海道,稲穂漁港,ひやま,42.23747,139.54703,42.23747,139.54703
fishing,北海道,笛舞漁港,えりも,42.04371,143.10227,42.04371,143.10227
fishing,北海道,第二栄浜漁港,島牧,42.67112,139.87951,42.67112,139.87951
fishing,北海道,節婦漁港,ひだか,42.37476,142.27705,42.37476,142.27705
fishing,北海道,羅臼漁港,羅臼,44.01722,145.19833,44.01722,145.19833
fishing,北海道,美国漁港,東しゃこたん,43.29931,140.60104,43.29931,140.60104
fishing,北海道,美谷(歌棄)漁港,寿都町,42.83214,140.31026,42.83214,140.31026
fishing,北海道,美谷(瀬棚)漁港,ひやま,42.56661,139.83306,42.56661,139.83306
fishing,北海道,老者舞漁港,昆布森,42.93533,144.71902,42.93533,144.71902
fishing,北海道,能取漁港,網走 西網走,44.04212,144.18232,44.04212,144.18232
fishing,北海道,臼尻漁港,南かやべ,41.93421,140.94581,41.93421,140.94581
fishing,北海道,臼谷漁港,新星マリン,43.99917,141.64778,43.99917,141.64778
fishing,北海道,興部漁港,沙留,44.47787,143.1385,44.47787,143.1785
fishing,北海道,芭露漁港,湧別,44.1475,143.71812,44.1475,143.71812
fishing,北海道,苫前漁港,北るもい,44.31091,141.64568,44.31091,141.64568
fishing,北海道,茂草漁港,松前さくら,41.49396,140.01453,41.49396,140.01453
fishing,北海道,茂辺地漁港,上磯郡,41.75857,140.60634,41.75857,140.60634
fishing,北海道,茶津漁港,泊村,43.04295,140.50745,43.04295,140.50745
fishing,北海道,荻伏漁港,日高中央,42.19868,142.66064,42.19868,142.66064
fishing,北海道,落石漁港,落石,43.18278,145.5175,43.18278,145.5175
fishing,北海道,落部漁港,落部,42.19,140.4289,42.19,140.4289
fishing,北海道,薫別漁港,標津,43.79468,145.0631,43.79468,145.0631
fishing,北海道,蘭泊漁港,沓形,45.1541,141.1517,45.1541,141.1517
fishing,北海道,虻田漁港,いぶり噴火湾,42.52886,140.77745,42.52886,140.77745
fishing,北海道,虻羅漁港,ひやま,42.50244,139.8456,42.50244,139.8456
fishing,北海道,蛯谷漁港,森,42.13334,140.50945,42.13334,140.50945
fishing,北海道,西上泊漁港,船泊,45.41157,140.98864,45.41157,140.98864
fishing,北海道,西浦漁港,北るもい,44.44114,141.39756,44.44114,141.39756
fishing,北海道,西稚内漁港,稚内,45.3902,141.6383,45.3902,141.6383
fishing,北海道,豊岬漁港,北るもい,44.56475,141.77501,44.56475,141.77501
fishing,北海道,豊浜漁港,ひやま,42.04723,140.08143,42.04723,140.08143
fishing,北海道,豊浦漁港,いぶり噴火湾,42.58107,140.71024,42.58107,140.71024
fishing,北海道,貰人漁港,浜中,43.14838,145.22979,43.14838,145.22979
fishing,北海道,赤石(奥尻)漁港,ひやま,42.14636,139.51954,42.14636,139.51954
fishing,北海道,赤石漁港,神恵内村,43.15627,140.40412,43.15627,140.40412
fishing,北海道,走古丹漁港,別海,43.31544,145.33373,43.31544,145.33373
fishing,北海道,軽臼漁港,島牧,42.73187,140.08695,42.73187,140.08695
fishing,北海道,追直漁港,室蘭,42.30833,140.97162,42.30833,140.97162
fishing,北海道,遠別漁港,遠別,44.72279,141.78306,44.72279,141.78306
fishing,北海道,野塚漁港,東しゃこたん,43.34264,140.45521,43.34264,140.45521
fishing,北海道,釜谷(戸井)漁港,戸井,41.73285,140.93582,41.73285,140.93582
fishing,北海道,釜谷(木古内)漁港,上磯郡,41.70923,140.53502,41.70923,140.53502
fishing,北海道,鉄府漁港,船泊,45.41656,140.99031,45.41656,140.99031
fishing,北海道,長万部漁港,長万部,42.52333,140.39306,42.52333,140.39306
fishing,北海道,長磯漁港,ひやま,42.13889,139.91739,42.13889,139.91739
fishing,北海道,門別漁港,ひだか,42.47307,142.07484,42.47307,142.07484
fishing,北海道,関内漁港,ひやま,42.13249,139.92811,42.13249,139.92811
fishing,北海道,阿分漁港,増毛,43.89177,141.60285,43.89177,141.60285
fishing,北海道,雄冬漁港,増毛,43.74178,141.34122,43.74178,141.34122
fishing,北海道,雄忠志内漁港,鴛泊,45.22604,141.27946,45.22604,141.27946
fishing,北海道,雄武漁港,雄武,44.58655,142.96349,44.58655,142.96349
fishing,北海道,青苗漁港,ひやま,42.05998,139.45066,42.05998,139.45066
fishing,北海道,静内漁港,ひだか,42.32393,142.37177,42.32393,142.37177
fishing,北海道,静浦漁港,松前さくら,41.48292,140.02137,41.48292,140.02137
fishing,北海道,静狩漁港,長万部,42.58828,140.47415,42.58828,140.47415
fishing,北海道,音標漁港,枝幸,44.70783,142.81629,44.70783,142.81629
fishing,北海道,音調津漁港,広尾,42.22426,143.32002,42.22426,143.32002
fishing,北海道,須古頓漁港,船泊,45.456,140.97447,45.456,140.97447
fishing,北海道,須築漁港,ひやま,42.59549,139.82615,42.59549,139.82615
fishing,北海道,頓別漁港,頓別,45.1455,142.38007,45.1455,142.38007
